"species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","aae-mir-5119-5p","GO:0042330","Taxis",15,389,0.4,0.32,0.0334,"7159.Q0IF88,7159.Q0IGG1,7159.Q16HN0,7159.Q16JK2,7159.Q16ML6,7159.Q16N85,7159.Q16ST2,7159.Q16X05,7159.Q16XT3,7159.Q16Y82,7159.Q17C39,7159.Q17CF0,7159.Q17EP7,7159.Q17HG6,7159.Q17IA0","AAEL006411,AAEL000405,AAEL013969,AAEL013308,AAEL012262,AAEL012057,AAEL010502,GPRCAL3,AAEL008773,AAEL008622,AAEL004717,AAEL004586,AAEL003731,AAEL002690,AAEL002411","GO Biological Process",NA,"stringdb","STRINGv12.166",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0006582","Melanin metabolic process",6,74,0.72,0.36,0.0345,"7159.Q16FU0,7159.Q16XT3,7159.Q16XW4,7159.Q16Y82,7159.Q17C39,7159.Q17F37","AAEL014636,AAEL008773,AAEL008739,AAEL008622,AAEL004717,AAEL003587","GO Biological Process",NA,"stringdb","STRINGv12.167",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007165","Signal transduction",35,1329,0.24,0.29,0.0345,"7159.Q0IE98,7159.Q0IE99,7159.Q0IF88,7159.Q0JRL1,7159.Q16E68,7159.Q16FL4,7159.Q16FU0,7159.Q16G52,7159.Q16IP4,7159.Q16KP5,7159.Q16L21,7159.Q16LJ8,7159.Q16LS8,7159.Q16LU2,7159.Q16PP6,7159.Q16SQ2,7159.Q16ST2,7159.Q16UF5,7159.Q16UZ9,7159.Q16WN0,7159.Q16WV5,7159.Q16X05,7159.Q16XW4,7159.Q16Y82,7159.Q171K9,7159.Q171Y3,7159.Q179T8,7159.Q179Z3,7159.Q17A19,7159.Q17C39,7159.Q17D27,7159.Q17EH0,7159.Q17F37,7159.Q17GI1,7159.Q17H53","AAEL012979,AAEL012977,AAEL006411,e75B,AAEL015372,AAEL014718,AAEL014636,AAEL014519,AAEL013596,GPRALS3,GPRGHP3,AAEL012621,AAEL012539,AAEL012517,AAEL011565,AAEL010529,AAEL010502,AAEL009928,AAEL009739,AAEL009171,AAEL009085,GPRCAL3,AAEL008739,AAEL008622,TOLL5A,AAEL007480,AAEL005513,AAEL005448,AAEL005442,AAEL004717,AAEL004375,AAEL003845,AAEL003587,AAEL003013,AAEL002787","GO Biological Process",NA,"stringdb","STRINGv12.168",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0045880","Positive regulation of smoothened signaling pathway",5,49,0.82,0.37,0.0345,"7159.Q16HF3,7159.Q16LM2,7159.Q16LM4,7159.Q16LM5,7159.Q17EP7","AAEL014042,AAEL012599,AAEL012603,AAEL012604,AAEL003731","GO Biological Process",NA,"stringdb","STRINGv12.169",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:2000177","Regulation of neural precursor cell proliferation",5,49,0.82,0.37,0.0345,"7159.Q16HF3,7159.Q17C29,7159.Q17CF0,7159.Q17EH0,7159.Q17H53","AAEL014042,AAEL004715,AAEL004586,AAEL003845,AAEL002787","GO Biological Process",NA,"stringdb","STRINGv12.170",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0010557","Positive regulation of macromolecule biosynthetic process",20,607,0.33,0.31,0.0348,"7159.Q0IF60,7159.Q0IG52,7159.Q0JRL1,7159.Q16G14,7159.Q16G80,7159.Q16M53,7159.Q16M54,7159.Q16PW9,7159.Q16PX0,7159.Q16RF7,7159.Q16UC4,7159.Q16UK1,7159.Q16WN0,7159.Q16XJ6,7159.Q172G3,7159.Q179T8,7159.Q17EH0,7159.Q17H53,7159.Q17KU1,7159.Q1HQT7","AAEL006510,AAEL003517,e75B,AAEL014557,AAEL014491,AAEL012420,AAEL012416,AAEL011495,AAEL011485,AAEL010971,AAEL009947,AAEL009871,AAEL009171,AAEL008842,AAEL007402,AAEL005513,AAEL003845,AAEL002787,AAEL001567,AAEL012237","GO Biological Process",NA,"stringdb","STRINGv12.171",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0034110","Regulation of homotypic cell-cell adhesion",2,2,1.82,0.4,0.0348,"7159.Q0IGG1,7159.Q16JK2","AAEL000405,AAEL013308","GO Biological Process","immune","stringdb","STRINGv12.172",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0034116","Positive regulation of heterotypic cell-cell adhesion",2,2,1.82,0.4,0.0348,"7159.Q0IGG1,7159.Q16JK2","AAEL000405,AAEL013308","GO Biological Process","immune","stringdb","STRINGv12.173",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0035556","Intracellular signal transduction",17,477,0.37,0.31,0.0348,"7159.Q0IE98,7159.Q0IE99,7159.Q0IF88,7159.Q16E68,7159.Q16FU0,7159.Q16IP4,7159.Q16LJ8,7159.Q16LU2,7159.Q16ST2,7159.Q16WN0,7159.Q16WV5,7159.Q16Y82,7159.Q17A19,7159.Q17C39,7159.Q17D27,7159.Q17F37,7159.Q17GI1","AAEL012979,AAEL012977,AAEL006411,AAEL015372,AAEL014636,AAEL013596,AAEL012621,AAEL012517,AAEL010502,AAEL009171,AAEL009085,AAEL008622,AAEL005442,AAEL004717,AAEL004375,AAEL003587,AAEL003013","GO Biological Process",NA,"stringdb","STRINGv12.174",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0051602","Response to electrical stimulus",2,2,1.82,0.4,0.0348,"7159.Q0IFC5,7159.Q17C29","AAEL005895,AAEL004715","GO Biological Process",NA,"stringdb","STRINGv12.175",7159,"yellow fever mosquito","STRING.7159.Aedes"
